entry_time,exit_time,direction,entry,stop,target,risk_points,outcome,raw_r,net_r,pnl,session,year
2020-12-28 19:25:00-05:00,2020-12-28 19:25:00-05:00,SHORT,12859.0,12861.75,12856.25,2.75,TARGET,1.0,0.7418181818181818,40.8,2020-12-28,2020
2020-12-29 18:05:00-05:00,2020-12-29 18:07:00-05:00,SHORT,12856.75,12865.0,12848.5,8.25,TARGET,1.0,0.9139393939393939,150.8,2020-12-29,2020
2020-12-29 19:55:00-05:00,2020-12-29 20:00:00-05:00,LONG,12839.75,12832.75,12846.75,7.0,STOP,-1.0,-1.1014285714285714,-154.2,2020-12-29,2020
2020-12-30 18:10:00-05:00,2020-12-30 18:12:00-05:00,SHORT,12846.75,12850.5,12843.0,3.75,STOP,-1.0,-1.1893333333333334,-89.2,2020-12-30,2020
2020-12-30 18:55:00-05:00,2020-12-30 18:59:00-05:00,SHORT,12852.25,12855.5,12849.0,3.25,TARGET,1.0,0.7815384615384615,50.8,2020-12-30,2020
2021-01-03 19:35:00-05:00,2021-01-03 19:38:00-05:00,LONG,12846.5,12841.0,12852.0,5.5,STOP,-1.0,-1.1290909090909091,-124.2,2021-01-03,2021
2021-01-03 22:05:00-05:00,2021-01-03 22:07:00-05:00,SHORT,12857.5,12860.5,12854.5,3.0,STOP,-1.0,-1.2366666666666666,-74.19999999999999,2021-01-03,2021
2021-01-04 18:25:00-05:00,2021-01-04 18:26:00-05:00,SHORT,12681.75,12686.75,12676.75,5.0,TARGET,1.0,0.858,85.8,2021-01-04,2021
2021-01-04 20:50:00-05:00,2021-01-04 20:50:00-05:00,SHORT,12718.0,12719.75,12716.25,1.75,TARGET,1.0,0.5942857142857143,20.8,2021-01-04,2021
2021-01-06 00:40:00-05:00,2021-01-06 00:53:00-05:00,LONG,12629.25,12617.75,12640.75,11.5,STOP,-1.0,-1.0617391304347825,-244.2,2021-01-05,2021
2021-01-06 01:45:00-05:00,2021-01-06 01:45:00-05:00,SHORT,12655.75,12666.75,12644.75,11.0,TARGET,1.0,0.9354545454545454,205.79999999999998,2021-01-05,2021
2021-01-06 18:30:00-05:00,2021-01-06 18:34:00-05:00,LONG,12664.75,12656.75,12672.75,8.0,STOP,-1.0,-1.08875,-174.20000000000002,2021-01-06,2021
2021-01-06 19:15:00-05:00,2021-01-06 19:16:00-05:00,LONG,12663.25,12658.25,12668.25,5.0,STOP,-1.0,-1.142,-114.19999999999999,2021-01-06,2021
2021-01-07 19:05:00-05:00,2021-01-07 19:10:00-05:00,LONG,12939.25,12932.0,12946.5,7.25,TARGET,1.0,0.9020689655172414,130.8,2021-01-07,2021
2021-01-07 19:55:00-05:00,2021-01-07 20:00:00-05:00,SHORT,12949.5,12954.0,12945.0,4.5,STOP,-1.0,-1.1577777777777778,-104.2,2021-01-07,2021
2021-01-10 18:35:00-05:00,2021-01-10 18:42:00-05:00,LONG,13084.25,13078.0,13090.5,6.25,STOP,-1.0,-1.1136,-139.2,2021-01-10,2021
2021-01-10 19:45:00-05:00,2021-01-10 19:46:00-05:00,LONG,13057.25,13051.5,13063.0,5.75,TARGET,1.0,0.8765217391304347,100.8,2021-01-10,2021
2021-01-11 18:40:00-05:00,2021-01-11 18:42:00-05:00,SHORT,12926.75,12930.0,12923.5,3.25,TARGET,1.0,0.7815384615384615,50.8,2021-01-11,2021
2021-01-11 19:40:00-05:00,2021-01-11 19:44:00-05:00,SHORT,12924.5,12928.0,12921.0,3.5,STOP,-1.0,-1.2028571428571428,-84.2,2021-01-11,2021
2021-01-12 18:40:00-05:00,2021-01-12 18:48:00-05:00,LONG,12888.0,12885.75,12890.25,2.25,TARGET,1.0,0.6844444444444444,30.799999999999997,2021-01-12,2021
2021-01-12 19:30:00-05:00,2021-01-12 19:34:00-05:00,SHORT,12899.25,12903.5,12895.0,4.25,TARGET,1.0,0.8329411764705883,70.80000000000001,2021-01-12,2021
2021-01-13 18:05:00-05:00,2021-01-13 18:10:00-05:00,SHORT,12973.25,12981.5,12965.0,8.25,STOP,-1.0,-1.086060606060606,-179.2,2021-01-13,2021
2021-01-13 18:45:00-05:00,2021-01-13 19:00:00-05:00,LONG,12977.0,12967.75,12986.25,9.25,STOP,-1.0,-1.0767567567567569,-199.20000000000002,2021-01-13,2021
2021-01-14 18:20:00-05:00,2021-01-14 18:22:00-05:00,SHORT,12920.75,12923.75,12917.75,3.0,TARGET,1.0,0.7633333333333333,45.8,2021-01-14,2021
2021-01-14 19:00:00-05:00,2021-01-14 19:00:00-05:00,LONG,12917.5,12912.5,12922.5,5.0,STOP,-1.0,-1.142,-114.19999999999999,2021-01-14,2021
2021-01-17 18:35:00-05:00,2021-01-17 18:41:00-05:00,SHORT,12786.75,12796.5,12777.0,9.75,TARGET,1.0,0.9271794871794872,180.8,2021-01-17,2021
2021-01-17 20:20:00-05:00,2021-01-17 20:22:00-05:00,LONG,12764.0,12758.5,12769.5,5.5,STOP,-1.0,-1.1290909090909091,-124.2,2021-01-17,2021
2021-01-18 20:10:00-05:00,2021-01-18 20:10:00-05:00,LONG,12866.0,12864.75,12867.25,1.25,TARGET,1.0,0.43200000000000005,10.8,2021-01-18,2021
2021-01-18 21:20:00-05:00,2021-01-18 21:23:00-05:00,SHORT,12884.5,12887.75,12881.25,3.25,STOP,-1.0,-1.2184615384615385,-79.2,2021-01-18,2021
2021-01-19 19:35:00-05:00,2021-01-19 19:38:00-05:00,LONG,13038.0,13033.75,13042.25,4.25,TARGET,1.0,0.8329411764705883,70.80000000000001,2021-01-19,2021
2021-01-19 21:25:00-05:00,2021-01-19 21:39:00-05:00,LONG,13043.75,13039.0,13048.5,4.75,TARGET,1.0,0.8505263157894737,80.8,2021-01-19,2021
2021-01-20 18:05:00-05:00,2021-01-20 18:07:00-05:00,SHORT,13296.5,13303.75,13289.25,7.25,STOP,-1.0,-1.0979310344827586,-159.2,2021-01-20,2021
2021-01-20 19:05:00-05:00,2021-01-20 19:55:00-05:00,LONG,13317.75,13306.0,13329.5,11.75,TARGET,1.0,0.9395744680851064,220.79999999999998,2021-01-20,2021
2021-01-21 18:55:00-05:00,2021-01-21 19:00:00-05:00,LONG,13382.0,13379.5,13384.5,2.5,TARGET,1.0,0.716,35.8,2021-01-21,2021
2021-01-21 20:40:00-05:00,2021-01-21 20:52:00-05:00,SHORT,13371.0,13375.75,13366.25,4.75,TARGET,1.0,0.8505263157894737,80.8,2021-01-21,2021
2021-01-24 18:30:00-05:00,2021-01-24 18:45:00-05:00,SHORT,13396.0,13405.0,13387.0,9.0,STOP,-1.0,-1.0788888888888888,-194.2,2021-01-24,2021
2021-01-24 19:10:00-05:00,2021-01-24 19:15:00-05:00,LONG,13395.5,13388.5,13402.5,7.0,TARGET,1.0,0.8985714285714286,125.8,2021-01-24,2021
2021-01-25 19:00:00-05:00,2021-01-25 19:00:00-05:00,LONG,13462.75,13461.0,13464.5,1.75,STOP,-1.0,-1.4057142857142857,-49.2,2021-01-25,2021
2021-01-25 19:50:00-05:00,2021-01-25 19:58:00-05:00,LONG,13451.0,13445.5,13456.5,5.5,STOP,-1.0,-1.1290909090909091,-124.2,2021-01-25,2021
2021-01-26 19:05:00-05:00,2021-01-26 19:05:00-05:00,SHORT,13563.0,13567.75,13558.25,4.75,TARGET,1.0,0.8505263157894737,80.8,2021-01-26,2021
2021-01-26 19:50:00-05:00,2021-01-26 19:52:00-05:00,LONG,13549.0,13546.25,13551.75,2.75,STOP,-1.0,-1.2581818181818183,-69.2,2021-01-26,2021
2021-01-27 20:45:00-05:00,2021-01-27 20:45:00-05:00,SHORT,13091.0,13097.25,13084.75,6.25,TARGET,1.0,0.8864,110.8,2021-01-27,2021
